Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ42,OUT035,1705.622761954201
FDZ34,OUT027,5328.987205465862
FDA52,OUT018,2834.073894728755
NCR29,OUT013,744.6139437261153
FDT48,OUT035,3103.6181687676954
DRJ51,OUT019,568.7629371990117
NCS54,OUT046,3049.249734270141
FDV01,OUT035,2477.806127689835
DRG51,OUT027,4145.4016672600965
NCG42,OUT013,2115.2677298742165
FDA51,OUT049,2006.5651918055767
FDV19,OUT010,399.7997951929199
NCT18,OUT045,3124.72767744672
NCS41,OUT045,3159.0835429643407
FDO03,OUT046,4028.1166750748794
FDL12,OUT010,167.81446448076866
FDY37,OUT010,286.9974657943628
FDI58,OUT049,1569.913749470109
FDT28,OUT018,2041.5716883893658
NCC42,OUT010,307.1011781453084
FDO01,OUT017,2092.7527811088976
FDJ02,OUT013,2452.8725155099673
FDQ04,OUT018,416.04529591649555
DRL47,OUT013,2038.8570231332396
FDZ32,OUT035,1715.5729439549768
FDC35,OUT035,3467.623740982787
FDX14,OUT045,1158.9900165232625
FDZ35,OUT013,1613.566829196622
FDL14,OUT013,2238.70190500597
FDO04,OUT049,867.793001771773
DRK11,OUT017,2245.958412783513
FDB44,OUT018,3600.891503038004
FDZ50,OUT049,3241.5667003845283
FDI12,OUT027,2671.2344358144196
FDU43,OUT017,4141.337510816938
FDD58,OUT010,197.53928932436037
FDB27,OUT017,3183.9558680355885
FDB04,OUT018,1221.5595347390845
NCO17,OUT013,1991.8990385954655
FDL12,OUT017,867.4165277907664
DRJ13,OUT049,2765.1705262207897
FDD57,OUT045,1531.1285092577207
FDW19,OUT035,1788.2936796044191
DRD27,OUT018,1309.551885412788
FDH27,OUT027,4057.226090115701
NCW30,OUT027,6904.5906895472435
FDR40,OUT018,1232.0931327338362
FDG05,OUT013,2279.502839165027
NCY41,OUT019,77.14153764132138
FDI38,OUT018,3122.4874186662173
FDR20,OUT046,631.5618488726695
FDE09,OUT017,1655.5701078991592
FDN50,OUT019,239.75972465107134
DRF27,OUT045,2279.233768179902
DRF51,OUT013,560.0551206810319
NCO02,OUT019,191.44725605480588
FDB51,OUT027,1551.4260530467523
FDJ50,OUT013,811.8335125211408
FDN52,OUT013,1328.5854876566602
FDX14,OUT013,1284.8937286481125
FDT27,OUT019,607.7663801957806
FDV10,OUT013,710.3515648835703
FDU33,OUT046,782.0809086640469
FDU58,OUT046,3255.9625805537107
NCP42,OUT027,5483.6853790788
FDL51,OUT027,5361.750398260184
DRH15,OUT027,974.3507348811976
FDU16,OUT017,1219.6628251530694
FDW15,OUT017,2660.900921678766
FDQ44,OUT045,1989.0793223942053
NCI06,OUT027,4410.032211915028
DRK23,OUT019,506.31310331816604
FDC28,OUT035,1657.1549101998505
NCY17,OUT019,79.71701917157638
NCV05,OUT018,2199.4288804878774
FDM34,OUT019,376.46160034084176
DRD60,OUT027,5006.792699794109
FDT38,OUT046,1245.72287891805
FDQ57,OUT018,2122.5309599837433
FDE59,OUT027,877.3399963974385
NCM43,OUT046,2756.575222993631
DRI51,OUT049,3007.0586687964933
NCG30,OUT017,2049.767039483626
NCK54,OUT035,1920.885460612805
FDQ16,OUT019,238.6505850708342
FDI36,OUT013,3197.112341965045
FDX16,OUT027,3751.2261254165305
FDA34,OUT046,3055.1506118807133
FDJ48,OUT018,3608.3072039590534
FDU47,OUT035,2060.531989322579
FDS39,OUT046,2238.0787712981155
FDD11,OUT046,4006.4259504433776
FDM16,OUT027,1908.275539435431
FDU56,OUT018,2894.9588801949762
FDQ32,OUT017,1992.494550067434
DRK35,OUT013,697.0918942862767
FDA58,OUT049,3717.0633164338774
DRG48,OUT019,364.60378391310934
FDT59,OUT010,564.3790799777051
FDQ31,OUT019,247.0925187612031
FDS51,OUT018,914.6025994184367
FDW32,OUT027,2235.904014811913
FDI15,OUT027,5232.153524299064
NCV30,OUT017,969.1410890316704
DRG25,OUT049,3223.348864047605
FDT02,OUT013,506.93430859292545
FDO33,OUT027,3254.713935916556
FDP38,OUT035,749.8573224222984
FDZ45,OUT035,3065.1570467985093
NCA54,OUT027,4448.500740905503
FDU33,OUT017,852.6809397546011
FDN58,OUT017,3983.9648748764
FDI05,OUT045,1309.8218875509174
FDM57,OUT019,185.26622156605393
NCS42,OUT027,2619.8503250407484
FDB57,OUT045,3963.3629946855585
FDC03,OUT045,3122.3754701833623
FDZ58,OUT013,1989.0749996562581
NCK29,OUT045,2024.6846743393137
NCR53,OUT045,3754.915283297184
FDE26,OUT027,4006.460748799005
FDU52,OUT049,2291.4414906257603
FDE41,OUT027,2233.6750461250626
FDU38,OUT018,2944.4887513355075
FDA52,OUT017,2717.1023805748578
FDW46,OUT046,1102.4096232836803
DRI59,OUT035,3753.784686780607
FDT38,OUT035,1246.330292213973
FDL33,OUT018,3256.424667399635
FDQ01,OUT027,7236.488132842666
FDJ08,OUT046,3117.005827175493
FDQ47,OUT049,658.750871036511
NCZ18,OUT013,4122.852157749576
FDE29,OUT017,1032.195794736368
FDF10,OUT027,3663.562483186218
FDC48,OUT049,1269.47295921091
FDY58,OUT013,4067.4398089817605
NCX30,OUT010,779.7075338894243
FDV11,OUT013,3053.9797921331665
FDT46,OUT046,814.2855489011396
DRD01,OUT019,147.45929431806363
FDQ11,OUT013,4216.145505203018
NCM41,OUT017,1533.1087447518003
NCC55,OUT013,647.335301277693
FDG45,OUT027,5380.665631686214
NCQ54,OUT049,2770.3177650497087
FDM34,OUT045,1956.6314342108203
FDD17,OUT019,513.7250173856627
FDN38,OUT027,7095.950005626446
FDB53,OUT018,1946.8976324791624
NCL06,OUT035,4267.212592138617
NCV18,OUT019,196.99331087722166
FDX25,OUT013,3062.088642325785
FDB39,OUT046,830.9205111454291
FDC33,OUT049,3091.1602320769966
NCO14,OUT018,538.5831752237026
FDA58,OUT027,5379.296974519849
NCQ02,OUT017,2983.356206456992
NCR53,OUT017,3800.037690160781
FDN52,OUT046,1317.5715085114111
FDG26,OUT046,4103.30542118166
FDE23,OUT027,1445.4767976827068
DRI37,OUT013,794.150384683537
DRH37,OUT018,2286.1145174703233
FDO01,OUT035,2129.3197132383757
FDK45,OUT049,1914.6865703630328
FDP23,OUT049,3741.9154287505953
FDM33,OUT035,3994.836970154315
FDD36,OUT017,1985.6622296337116
FDL56,OUT017,1275.7768491624101
FDT27,OUT010,608.0487659373138
FDG52,OUT017,650.0099897653663
NCL42,OUT035,4251.241882950027
DRJ24,OUT046,3247.5581747511583
FDV38,OUT046,861.3756589892197
FDT35,OUT045,3082.5077480142645
FDY51,OUT045,3834.21239823267
FDC37,OUT017,1649.0984590022126
NCP43,OUT013,3050.969423755827
FDO33,OUT045,1649.1152765340034
FDW04,OUT018,1793.7303799408505
NCC31,OUT046,2323.137688134663
FDK22,OUT049,3439.304135692532
FDJ50,OUT017,842.4189457779356
FDV13,OUT017,1309.1010693505957
DRL60,OUT017,2280.442930396974
FDW03,OUT017,1768.215337696903
FDY27,OUT035,2924.552672484819
FDB39,OUT027,1483.014016591288
FDU59,OUT045,2295.661752122775
FDZ57,OUT049,2147.950967340366
FDO21,OUT049,3673.470431559491
FDS43,OUT018,2838.452766915403
FDU28,OUT010,529.5264260496056
FDC51,OUT010,231.73481768439157
FDW16,OUT010,176.48639322935543
FDP32,OUT010,185.69586723580846
FDB60,OUT019,429.54597138500975
NCQ30,OUT046,1933.3210582379968
FDD26,OUT049,3191.425585977799
FDI44,OUT045,1316.2982802415688
DRH23,OUT046,908.1529056912335
FDO44,OUT046,1767.1265924146785
FDG04,OUT046,3006.1636388328207
FDM32,OUT027,2764.479117004396
FDM09,OUT013,2986.4692057859606
FDZ47,OUT013,1493.6431649934282
FDM40,OUT027,3196.878830214253
FDY48,OUT017,1624.9202765267848
NCM30,OUT045,640.9442213022234
FDX36,OUT010,494.70565132253085
DRF03,OUT017,586.2813061551113
FDN51,OUT049,4248.1419089484525
FDM57,OUT049,1204.4592402148055
FDB35,OUT049,1566.585507398887
FDY13,OUT027,2458.6092375318512
FDA37,OUT017,1931.475582355469
NCX53,OUT017,2197.0602980319786
FDD59,OUT018,1128.9895154092735
FDX10,OUT019,94.70124519067745
FDC03,OUT018,2970.0674604750525
FDW43,OUT035,3941.350291234466
FDW10,OUT046,2712.9525241778383
FDY14,OUT027,6173.331009529991
FDV43,OUT045,709.5172975221388
FDO40,OUT013,2450.1404928044544
FDP46,OUT027,2631.3708199391635
NCE43,OUT019,303.1809812060084
FDD05,OUT035,2092.4405596826664
FDJ60,OUT010,532.1547629423417
DRE27,OUT018,1377.7658561857947
FDO11,OUT035,4459.3123494002175
DRG11,OUT027,2771.293949161399
FDK33,OUT010,627.9325806805873
DRM23,OUT045,2736.4831930625933
FDJ02,OUT027,4268.6004803407195
NCZ05,OUT045,1668.4399809353665
NCL30,OUT013,1983.0323166660723
FDZ19,OUT018,2658.3252188445294
FDM45,OUT049,2034.808038711844
FDO36,OUT046,3013.967412293775
NCK31,OUT045,775.8034067207624
DRJ37,OUT045,2397.395116485406
FDP24,OUT018,1776.0647400061537
FDF46,OUT013,1880.5785119055813
FDX46,OUT019,125.20461459355454
NCL18,OUT045,2988.892180200251
FDJ26,OUT013,3011.4704697690267
FDJ07,OUT045,1927.964140342811
FDY15,OUT013,2342.6546167106017
DRG01,OUT045,1153.0816526723816
FDF58,OUT045,1157.5380132726518
FDZ14,OUT019,240.70733802142797
FDP31,OUT049,1140.0697185168797
FDH45,OUT013,618.7596734062901
FDA09,OUT010,484.47876873150324
FDW31,OUT035,2912.120829800098
FDA57,OUT046,647.1992381727486
NCE55,OUT035,2885.0395054865207
FDC17,OUT019,563.4618666301637
FDC59,OUT013,919.60345247694
FDA22,OUT013,2833.297572830656
FDK52,OUT035,3782.743514662134
NCM26,OUT046,2458.1079518065217
NCT53,OUT035,2508.582519411167
FDW45,OUT018,2142.8949143906043
NCI18,OUT035,3671.940196171145
FDE38,OUT018,2260.96207997143
FDF08,OUT019,239.4668285449895
FDY58,OUT010,527.7894307099639
FDF58,OUT019,164.26705216310273
FDX39,OUT017,3903.2864019856206
FDB44,OUT049,3689.308700120838
FDF28,OUT013,2049.9259277135
FDE39,OUT013,1925.308373120738
FDT37,OUT018,3753.210528809529
FDZ45,OUT017,3143.4463443130576
FDO40,OUT035,2600.84050767045
FDM57,OUT027,2050.527332194019
DRG36,OUT017,3158.7682065211657
FDY36,OUT010,197.9495972585393
DRL60,OUT027,3982.9059254366994
FDS25,OUT019,249.4008475615636
DRF49,OUT027,3263.3303260990942
FDP16,OUT045,4172.933560881314
FDS60,OUT049,2942.021445641298
FDU15,OUT027,858.7953133450995
FDK43,OUT046,2293.6601196140014
FDN25,OUT046,787.501635580662
FDE53,OUT049,1634.3266992781937
FDB22,OUT013,2365.3779365827254
FDE39,OUT017,1961.8756579403616
FDX35,OUT035,3805.8628321580427
NCG54,OUT049,2923.7155915397307
FDH27,OUT035,2551.5590486295823
NCK42,OUT013,3119.229042801131
FDS25,OUT049,1731.822025434933
FDI10,OUT018,2941.625620792524
FDU35,OUT035,1619.1535773546148
FDI04,OUT017,2942.8100937229356
DRK23,OUT035,4428.165810289927
FDB53,OUT019,299.42916525484605
FDY02,OUT049,3998.6289920325576
FDM60,OUT035,660.6123974369879
NCJ31,OUT010,578.1920681411533
DRP35,OUT017,1940.8907161948496
NCQ30,OUT018,1781.3066462107379
DRL11,OUT010,400.23846558918507
FDU01,OUT013,2970.578568951696
FDR39,OUT035,3202.8610341859876
FDO08,OUT046,2464.561619758131
FDC02,OUT045,4215.51426961314
NCZ29,OUT035,1944.3930753137208
FDF29,OUT010,264.21065738577397
FDZ23,OUT017,3067.8745136658754
NCU53,OUT018,2287.135724303809
NCW30,OUT013,3990.6742572276253
NCM26,OUT027,4343.893599490315
FDV50,OUT027,2992.803267902613
FDW15,OUT049,2656.5979258521616
FDI35,OUT027,4953.521252190364
FDO11,OUT017,4360.179993453747
FDN48,OUT046,1519.8252184731784
NCA17,OUT049,2440.7362200936855
NCN54,OUT013,1109.5943934913046
FDP22,OUT013,777.797621712564
NCB54,OUT035,1971.1878510877932
FDD08,OUT045,644.448406563582
DRM48,OUT010,136.14728465354085
FDG41,OUT027,3004.2318290826634
FDE44,OUT027,1690.9884788246866
FDE26,OUT035,2485.860731688367
NCS38,OUT013,1903.049727215108
NCJ54,OUT018,3608.1538660674096
FDI40,OUT019,237.21939810794487
FDN45,OUT018,3701.4911210290466
FDU43,OUT046,4234.09026629191
FDI04,OUT010,455.2964857587888
NCC07,OUT018,1380.7045856643203
NCC07,OUT019,263.7508180870467
NCD18,OUT045,3973.9571864819222
FDU55,OUT035,4604.000661690892
FDX59,OUT035,576.9592367403807
FDR52,OUT049,3109.661651823472
NCP17,OUT013,946.8930370621251
FDQ32,OUT045,1991.102178587053
NCT17,OUT049,3164.4923860653116
FDO10,OUT049,819.8136138631058
FDE32,OUT049,547.6288544586615
FDN44,OUT045,2749.5256813704455
FDH02,OUT035,1313.0511852984762
FDK60,OUT013,1519.8892074508883
FDS24,OUT019,246.0386034550604
FDL03,OUT010,671.9319706695804
FDB46,OUT027,5343.541891492697
FDO48,OUT049,3938.6972155780036
FDZ39,OUT049,1668.8067618806783
FDT02,OUT027,821.3502518603782
FDC50,OUT013,1583.4691885989978
FDP39,OUT035,760.6158270921276
DRG15,OUT018,964.9041886618891
FDP10,OUT018,1451.8138027416214
FDF53,OUT027,4641.964375201638
FDN34,OUT045,3047.4281439699453
FDK02,OUT045,1992.9809486683246
FDC23,OUT045,2973.88451610079
FDJ10,OUT019,349.3153762503738
FDE53,OUT035,1663.1437280652688
FDR25,OUT035,3978.6855118046824
FDW50,OUT046,2737.9551225218775
FDS09,OUT049,819.2048908237412
FDW49,OUT010,568.2862627432087
FDU51,OUT046,3208.7595970480006
FDF28,OUT018,1851.1043029562936
NCY30,OUT018,2821.3493831511955
FDD44,OUT045,4227.473155808346
FDX09,OUT017,3133.5854751465577
NCF30,OUT013,2181.2754360548433
FDZ50,OUT019,695.1776054570598
FDW37,OUT013,1338.4469188623902
FDD11,OUT049,3997.1979885915744
DRH39,OUT018,1241.569975429851
FDA36,OUT049,3006.889230775091
NCG43,OUT049,1565.0553282811647
FDF02,OUT035,1709.923872799756
FDP57,OUT027,2233.738172936567
NCE42,OUT017,3663.6274859592877
NCR38,OUT027,5416.507412131532
FDP03,OUT019,345.32914029370954
FDO51,OUT035,708.737016376438
NCQ42,OUT046,2119.7504657103314
NCM41,OUT046,1424.0628830698797
FDH48,OUT027,2322.936617392637
DRF60,OUT046,4062.3155093493465
FDJ27,OUT035,1662.2432035166976
FDQ14,OUT013,2258.1265717560086
FDN27,OUT017,1936.6630180751195
NCQ02,OUT046,2974.8720617004105
FDJ33,OUT049,2059.944248509831
FDP07,OUT027,5999.86831688861
DRE01,OUT049,3983.4938428279643
FDU36,OUT045,1638.5825128106446
FDL28,OUT017,4000.3321949110186
NCX53,OUT046,2296.5022719517547
FDZ39,OUT013,1616.7659638973728
NCP42,OUT013,3069.7363735256163
FDJ14,OUT035,1284.1740811857244
FDK04,OUT049,796.5841838700343
NCC19,OUT017,3313.730751772788
FDS09,OUT018,694.4061852809582
FDZ02,OUT046,1497.7865578579122
FDD35,OUT018,1946.9473707795266
NCY42,OUT017,2466.188606796282
FDB05,OUT045,3918.4763273644758
FDF20,OUT035,3097.690676049543
NCO41,OUT018,1413.7138651887183
FDC40,OUT027,1898.9262529808984
FDV58,OUT045,2893.3228057707147
FDZ57,OUT045,1987.0445789133043
DRM35,OUT046,2990.6513072684525
DRN36,OUT018,1441.909664585301
FDQ13,OUT046,1218.4175260628476
DRO35,OUT010,263.46890253916496
NCD43,OUT035,1719.781536544605
FDA51,OUT018,1785.50625480419
NCX17,OUT027,5694.893545986053
NCZ17,OUT049,653.4708619951501
FDR11,OUT027,4115.515362029232
FDW34,OUT049,4064.560059567735
FDN50,OUT017,1488.805867218751
FDS09,OUT046,829.2265258671607
FDS48,OUT018,2005.4551263790127
FDL44,OUT049,2469.5157358044335
DRF48,OUT018,3032.226084560427
FDA14,OUT018,1819.8782938777474
NCD30,OUT049,1586.718724518444
FDI16,OUT017,814.7039231799904
NCG06,OUT035,4314.488480800288
DRZ24,OUT035,1982.3829506734878
NCS17,OUT045,1547.6963796999366
FDB37,OUT045,4107.047263770601
FDE10,OUT035,1937.3097443179531
FDC57,OUT045,3090.394435000553
FDM12,OUT018,2936.8974959669454
FDE24,OUT049,2072.3040906953106
FDW22,OUT045,4142.904726158298
DRD01,OUT027,1538.4103717716962
NCZ18,OUT027,6312.37319052986
FDN49,OUT045,599.9488190569341
FDR22,OUT035,1978.6245813045568
FDV08,OUT019,111.38290615134942
FDY39,OUT046,3288.790668218122
FDV36,OUT049,2330.3729039223654
FDO60,OUT045,697.6785350369402
FDU04,OUT027,2965.1194813209067
FDR20,OUT027,1318.5101163095408
FDW19,OUT019,247.33396149593344
FDU40,OUT049,2959.606314936724
FDK15,OUT045,1598.080064963965
DRF15,OUT035,2246.3005729094607
FDQ25,OUT017,2955.6776177775096
FDI48,OUT019,156.40622571310033
FDS49,OUT046,1480.5366714093325
FDV22,OUT046,2778.996804973009
NCV42,OUT046,1725.894141435591
FDX26,OUT046,3211.3899930499756
FDI33,OUT018,1362.7611543621103
FDZ14,OUT049,2006.7561405284273
FDG10,OUT013,781.8251579599942
FDM38,OUT018,676.1362940947994
FDG26,OUT027,6095.517370633085
FDH46,OUT035,1738.9371423688542
FDN13,OUT018,1268.6843495779315
FDU57,OUT035,2394.50503845664
NCI06,OUT046,3095.284714484201
FDM38,OUT045,904.9204832139261
NCG42,OUT010,287.12975285661685
FDL39,OUT045,3081.969399657055
FDT31,OUT019,422.3365036836778
FDV59,OUT013,3363.816815079529
FDB49,OUT035,1586.8651295982731
FDD58,OUT049,1679.014477889392
DRN59,OUT046,756.2955080725561
FDX48,OUT049,2506.61310543369
FDQ11,OUT049,4290.014480691517
FDY12,OUT049,969.8457989001112
FDQ11,OUT045,4216.982508519976
DRI11,OUT017,1887.886208507362
FDY32,OUT027,3969.2957159786683
FDS51,OUT045,992.4649234316947
FDR19,OUT010,369.1205846654522
DRB13,OUT018,2934.7877686531756
FDS21,OUT035,986.6875308278967
FDQ40,OUT045,2909.936288014938
NCE55,OUT013,2867.957952656079
FDX43,OUT027,4147.584126671817
FDS12,OUT049,2653.752052329228
DRK01,OUT027,2752.0769917063044
FDN25,OUT017,818.2622586007184
FDB60,OUT046,3314.8227794498457
FDQ13,OUT017,1256.5537433523969
DRK13,OUT045,3331.806024959741
DRF25,OUT018,441.1796060537574
NCD42,OUT019,67.47434375445071
FDW25,OUT045,1678.5072158100186
NCV29,OUT027,4678.648900572222
NCK42,OUT035,3248.9155918538586
DRJ13,OUT027,4168.810023775787
DRD15,OUT017,3824.064518549465
FDM27,OUT045,2845.0721812359316
FDZ50,OUT018,2964.1684702364846
FDC04,OUT046,4049.6661114983995
FDF50,OUT049,3113.8011268142536
FDP15,OUT045,3932.6977099810383
FDK46,OUT035,4411.814582588577
FDZ56,OUT018,2534.342163968155
FDY60,OUT049,2449.7611062254114
FDB10,OUT035,3984.5559481529845
FDR57,OUT045,2295.969173953712
FDU58,OUT049,3176.1926608319955
FDH02,OUT046,1313.3332573320845
FDP48,OUT013,3209.2671343377688
FDI46,OUT035,4140.255114148069
FDW56,OUT013,3108.619699788862
NCM19,OUT010,259.176463556611
FDS50,OUT027,5218.45587640134
FDK24,OUT013,688.0996936403892
FDO36,OUT017,3082.807086873803
FDK45,OUT027,3008.819745860273
NCL05,OUT045,691.6069196396533
FDL32,OUT018,1669.7798628848143
FDA28,OUT049,2021.3883737609142
FDY36,OUT018,1227.2070434071786
FDP32,OUT018,1758.8117984019386
FDL50,OUT046,2035.79207818454
DRC24,OUT049,2509.509571813913
NCS18,OUT017,1728.142922858564
FDD16,OUT017,1249.4153995259642
NCV18,OUT013,1547.5861953577876
FDX07,OUT046,3055.0426383966173
NCZ05,OUT027,2801.5696511256897
NCI31,OUT013,578.1556844203069
FDK14,OUT049,1330.6871761514235
NCR06,OUT045,675.2524507375491
NCF54,OUT049,2942.4165094087457
DRG23,OUT010,524.5260802579648
FDD53,OUT046,622.0948629300926
NCM31,OUT027,3541.654148165593
FDT16,OUT017,4167.165265704774
FDR40,OUT035,1325.8047341295617
DRG25,OUT017,3275.0657918981533
FDT10,OUT035,923.987222807007
FDY32,OUT013,2453.650623475683
FDN50,OUT035,1489.475717270305
FDZ35,OUT019,235.69505946338126
NCP54,OUT045,1990.1920021880228
NCD07,OUT035,1648.8034534516678
FDS02,OUT018,2998.631705351236
DRN59,OUT018,651.4553635524799
DRB24,OUT013,2346.094832100502
FDP37,OUT027,3178.89026410026
DRB01,OUT018,3145.5368690097425
FDR47,OUT046,3226.9107217387223
NCM31,OUT010,402.798527615935
NCF06,OUT027,5879.00492185645
NCV17,OUT027,3115.761124054335
FDS10,OUT049,2952.0477582353283
FDN52,OUT035,1305.826507387099
FDZ48,OUT013,1782.775774628554
FDJ48,OUT049,4184.681235005089
DRB13,OUT027,4984.9912475928895
FDV59,OUT017,3465.7123299189443
FDL32,OUT035,1779.4096218265706
FDZ12,OUT035,2143.940608202178
NCR06,OUT027,846.6672128431429
FDP51,OUT017,1910.68884491429
FDY22,OUT013,2334.058205855464
FDZ38,OUT049,3064.107034650506
NCO54,OUT035,871.7848679731408
FDR23,OUT035,2982.075798346384
FDM38,OUT049,924.3116505603995
FDS25,OUT013,1808.8517215651507
FDZ22,OUT013,1284.9264025153468
FDZ20,OUT019,598.0897989251214
FDD45,OUT010,177.13426617429846
FDN03,OUT049,3956.984353191159
NCW30,OUT046,4187.247966664514
FDY24,OUT027,2060.367333338086
FDJ26,OUT019,521.7641983996773
FDM15,OUT049,2485.379530825757
NCW54,OUT027,2097.75132605024
FDA23,OUT045,1557.0933539771845
FDA39,OUT019,69.9306253526925
FDZ12,OUT017,2632.108086955761
NCB42,OUT046,2062.457425733737
FDL16,OUT046,814.3645455969975
FDO24,OUT019,438.22558304094883
NCP42,OUT046,3050.048405356163
FDR19,OUT018,2228.3753754330246
DRL01,OUT045,3849.7509892898506
FDV37,OUT046,3021.1521531911894
FDI41,OUT010,362.8874365126865
FDF58,OUT049,1029.485451944475
NCF43,OUT018,1852.0601767656306
FDN02,OUT049,3243.708250631506
NCP41,OUT035,1685.2671092846283
NCY17,OUT027,1004.3691371498097
FDL58,OUT027,5205.12609873356
NCA30,OUT027,5145.956743259292
FDE46,OUT018,2016.7355283733248
FDY38,OUT035,4130.161440174495
NCH29,OUT027,2567.1202144105428
FDO20,OUT045,3870.3511549760005
FDP44,OUT018,1401.4354954108799
FDM02,OUT027,2508.2722679905187
FDJ14,OUT027,2258.7021767851575
FDH04,OUT010,182.73627043466993
DRK23,OUT046,4438.786519117334
NCW05,OUT046,1806.2463812690662
FDF12,OUT049,2514.1110097957694
FDL51,OUT019,540.0683384255358
FDN03,OUT018,3587.64641932716
DRJ37,OUT049,2415.668600712478
FDM12,OUT019,491.7016924073673
FDA16,OUT045,4096.7313700335
NCB07,OUT017,3092.07941156843
NCI17,OUT019,246.85354767599569
FDR51,OUT046,2401.648517067944
FDJ55,OUT045,3957.829683504865
NCZ17,OUT013,646.1987358122465
FDU25,OUT013,810.744791272645
NCG18,OUT045,1658.7987652958536
DRM11,OUT017,4503.762619547786
FDH16,OUT035,1556.9618348509082
FDZ04,OUT018,799.0971644882859
NCX53,OUT035,2250.663516274608
FDX38,OUT027,1302.6472335535436
FDX09,OUT046,3205.5078333860743
NCW05,OUT018,1404.509410870402
NCS41,OUT017,3139.2502868975553
FDI26,OUT046,2996.6430573470525
NCZ41,OUT027,3267.6845821818924
NCK06,OUT046,2094.6542798278374
FDX23,OUT027,2541.5650933308507
NCA42,OUT046,2398.261721274267
FDC20,OUT049,802.1995083188941
DRC49,OUT018,2123.119719177967
FDX01,OUT013,1968.5627736934828
FDC08,OUT045,3650.3601786142403
FDC02,OUT017,4409.874083079555
FDK10,OUT045,2952.9911999383967
DRC24,OUT013,2571.11831438216
FDW16,OUT019,230.89485857111123
NCU06,OUT018,3095.231545333139
DRA59,OUT045,3041.7167771670465
FDR24,OUT019,288.30614447919544
DRL35,OUT018,460.2869391863205
FDA49,OUT013,1266.7163556464984
NCC55,OUT046,661.6259655700507
DRD24,OUT019,351.36503486551817
NCE55,OUT049,2932.121250194742
FDT33,OUT045,2818.849307970542
NCT53,OUT013,2495.735326878737
FDS26,OUT046,3917.2992764309956
FDL22,OUT018,1399.4743127579482
FDP44,OUT017,1702.9481982137286
FDC52,OUT018,1943.955239119664
FDI53,OUT010,505.7075121778908
FDZ23,OUT046,3162.9396352803033
NCT18,OUT013,3198.9941148300477
FDR13,OUT046,1899.4954573294954
FDB09,OUT010,276.8854860232577
FDZ60,OUT013,1588.8268975885671
FDB11,OUT046,3958.7013802208503
FDC10,OUT018,1796.9210551624822
FDW56,OUT035,3128.976017260671
FDK14,OUT027,2587.737694685006
DRE27,OUT027,2844.2859248475165
FDA38,OUT017,4052.194156344851
FDT11,OUT045,3062.8898732938706
FDP15,OUT035,3959.219564849001
FDV27,OUT035,1324.059522956707
FDS36,OUT027,2508.591509986507
FDY40,OUT027,1546.646746750203
NCF19,OUT049,764.8590855495236
FDF53,OUT045,3168.164132722483
FDS14,OUT027,3797.7007034822386
FDE56,OUT046,1186.8583060506796
FDZ19,OUT035,2913.85865004885
FDZ46,OUT013,1679.8971082610744
FDR16,OUT046,4014.228896502784
FDG29,OUT018,475.2903756101737
NCE30,OUT017,3196.095880445939
FDZ40,OUT046,787.8103267410978
FDG58,OUT018,2407.4982343594443
DRH03,OUT013,1486.5858088575492
FDZ47,OUT045,1520.7820676404676
FDV04,OUT018,2238.3677757037754
FDZ10,OUT018,1973.686960160576
FDG46,OUT017,1965.8313407952705
NCF07,OUT045,1563.1259440710887
FDY44,OUT035,3081.662043423221
FDB21,OUT013,3758.5304271627892
FDS20,OUT035,3152.873945229283
FDS49,OUT049,1345.5850095138312
FDX55,OUT027,5236.876359161175
NCQ02,OUT018,2857.9600056868458
FDR25,OUT013,4483.053869546209
DRG39,OUT045,838.0431609077983
FDB46,OUT046,3405.1595432399167
NCC30,OUT018,2839.9273105373886
FDE58,OUT035,1942.9010921849272
FDC05,OUT019,612.0993244834779
FDY15,OUT046,2529.0133439543843
FDG14,OUT046,2357.581128300315
FDL08,OUT049,3904.2109799555246
FDQ47,OUT013,544.0588110381706
FDN12,OUT035,1748.4038734704725
FDW10,OUT013,2266.1753528698077
FDD02,OUT035,1885.2439074004099
FDX35,OUT010,598.3475315961214
FDT35,OUT046,3029.297576733517
DRN47,OUT019,441.19520286320744
FDB11,OUT010,623.9918836212739
FDN20,OUT045,2745.0794991796765
FDB59,OUT035,2718.7755713622614
FDJ58,OUT045,3068.9127046409612
FDU60,OUT046,3073.4724446258188
FDS03,OUT049,1146.7889904517187
FDU40,OUT019,403.15607940341454
DRH15,OUT049,785.2626973811105
FDD04,OUT027,4068.635401759856
FDQ01,OUT046,3761.2480220123107
FDF28,OUT035,2030.6455844982397
FDD22,OUT010,360.00348450381784
FDY19,OUT046,2006.5075652044432
FDN33,OUT035,1565.790460512428
FDV36,OUT035,2230.114090112669
FDW01,OUT010,373.8519609609326
FDJ28,OUT049,3130.600460750631
FDB17,OUT035,3015.873361351157
FDM40,OUT049,2322.345253013659
FDV46,OUT045,2125.950976754244
FDQ44,OUT049,2023.6409004904535
NCD42,OUT046,602.2735635522355
DRH37,OUT046,2724.8638798667794
FDR10,OUT018,2408.9938058042053
NCD06,OUT027,1645.9166831024547
FDI53,OUT046,2384.934222533305
FDG16,OUT035,3477.8930742223897
DRB25,OUT046,1696.4529857655216
FDY09,OUT046,3184.157195435365
FDX48,OUT045,2545.4676437618323
